vid_num 131.0
[3.0835855e-07 9.9999964e-01]
[1.938776e-05 9.999806e-01]
[1.312960e-06 9.999987e-01]
[6.6842239e-07 9.9999934e-01]
[2.6498143e-05 9.9997354e-01]
[8.4066744e-07 9.9999917e-01]
[3.6891515e-07 9.9999964e-01]
[1.6870747e-05 9.9998319e-01]
[1.3809567e-06 9.9999869e-01]
[5.925330e-07 9.999994e-01]
[1.7287217e-05 9.9998271e-01]
label: wave, preds: wave(29.999546945095062)
[2.2523315e-07 9.9999976e-01]
[3.0767849e-06 9.9999690e-01]
[3.0204734e-07 9.9999964e-01]
[6.5989470e-06 9.9999344e-01]
[6.4002174e-06 9.9999356e-01]
[1.066140e-06 9.999989e-01]
[5.0587696e-06 9.9999499e-01]
[4.155225e-06 9.999958e-01]
[4.5810026e-07 9.9999952e-01]
[7.4225784e-07 9.9999928e-01]
[4.6370485e-07 9.9999952e-01]
[5.979611e-08 1.000000e+00]
[7.0134854e-07 9.9999928e-01]
[6.6376987e-07 9.9999928e-01]
[2.2713795e-07 9.9999982e-01]
[8.1911475e-07 9.9999923e-01]
[7.832280e-07 9.999992e-01]
[4.896760e-07 9.999995e-01]
[9.2892776e-07 9.9999911e-01]
[4.786884e-07 9.999995e-01]
[2.7036214e-07 9.9999976e-01]
[5.6156034e-07 9.9999940e-01]
[2.5415619e-07 9.9999976e-01]
[1.1089173e-07 9.9999988e-01]
[2.1651492e-06 9.9999785e-01]
[3.7626896e-06 9.9999624e-01]
[2.038747e-06 9.999980e-01]
[2.1914992e-05 9.9997813e-01]
[2.7120966e-05 9.9997294e-01]
[2.8471171e-05 9.9997157e-01]
label: wave, preds: wave(29.999879896640778)
[0.05047539 0.9495246 ]
[1.1735092e-05 9.9998832e-01]
[1.348333e-05 9.999865e-01]
[0.05473015 0.9452698 ]
[7.8915200e-06 9.9999213e-01]
[1.860692e-06 9.999981e-01]
[0.09138946 0.9086105 ]
[8.3125215e-06 9.9999166e-01]
[3.1844857e-07 9.9999964e-01]
[0.08130487 0.91869515]
[4.6833370e-06 9.9999535e-01]
[7.1941194e-08 9.9999988e-01]
[0.11348855 0.88651145]
[5.0309764e-06 9.9999499e-01]
[1.4877637e-07 9.9999988e-01]
[0.10822842 0.8917716 ]
[4.6709565e-06 9.9999535e-01]
[7.393965e-08 9.999999e-01]
[0.13594657 0.86405337]
[1.01842215e-05 9.99989808e-01]
[4.3440135e-08 1.0000000e+00]
[0.12977614 0.8702238 ]
[4.0569198e-06 9.9999595e-01]
[6.1338232e-09 1.0000000e+00]
[0.13361003 0.86639   ]
[1.2391786e-05 9.9998760e-01]
[2.4813258e-09 1.0000000e+00]
[0.12999967 0.87000036]
[5.4817920e-05 9.9994516e-01]
[1.493061e-08 1.000000e+00]
label: wave, preds: wave(28.970910906791687)
[0.26660982 0.7333902 ]
[0.11422876 0.8857713 ]
[0.8702611  0.12973893]
[0.22764659 0.7723534 ]
[0.54516506 0.45483497]
[0.9051054  0.09489457]
[0.9103948 0.0896052]
[0.6333219  0.36667812]
[0.94633734 0.05366267]
[0.37427038 0.6257296 ]
[0.61944467 0.38055533]
[0.94629717 0.05370284]
[0.18368033 0.81631976]
[0.58847827 0.4115217 ]
[0.7852477  0.21475226]
[0.9449128 0.0550872]
[0.84765106 0.15234897]
[0.95305437 0.04694568]
[0.4745138  0.52548623]
[0.53324807 0.46675196]
[0.9599191  0.04008093]
[0.2756401  0.72435987]
[0.6913458  0.30865416]
[0.8246254  0.17537466]
[0.85219336 0.14780664]
[0.9160532  0.08394678]
[0.9701342  0.02986577]
[0.7688933  0.23110674]
[0.8551792  0.14482076]
[0.9649344  0.03506558]
label: wave, preds: not_wave(20.748787321150303)
------------------------------------------------------------
[3.7561571e-05 9.9996245e-01]
[6.6176639e-05 9.9993384e-01]
[4.477446e-05 9.999552e-01]
[6.4450505e-06 9.9999356e-01]
[1.1598673e-05 9.9998844e-01]
[1.4816961e-05 9.9998522e-01]
[2.6983129e-05 9.9997306e-01]
[3.3128908e-05 9.9996686e-01]
[6.145288e-05 9.999386e-01]
[1.3598054e-05 9.9998641e-01]
[4.5968900e-06 9.9999535e-01]
[7.856051e-06 9.999922e-01]
[7.3795622e-06 9.9999267e-01]
[2.6138223e-06 9.9999738e-01]
[4.4295557e-06 9.9999559e-01]
[2.1722058e-06 9.9999774e-01]
[4.6657269e-06 9.9999535e-01]
[9.4312577e-07 9.9999905e-01]
[4.153795e-06 9.999958e-01]
[5.7144184e-06 9.9999428e-01]
[1.3710723e-05 9.9998629e-01]
[9.376771e-06 9.999906e-01]
[6.5688146e-06 9.9999344e-01]
[1.7477907e-05 9.9998254e-01]
[3.1373534e-06 9.9999690e-01]
[2.4575979e-06 9.9999756e-01]
[3.5935714e-06 9.9999642e-01]
[3.4818649e-07 9.9999964e-01]
[8.4637600e-07 9.9999917e-01]
[3.1254643e-07 9.9999970e-01]
label: wave, preds: wave(29.999581277370453)
[0.91099507 0.08900499]
[0.5578367  0.44216326]
[0.6636162  0.33638385]
[0.9156017  0.08439828]
[0.5725347  0.42746526]
[0.6008134 0.3991866]
[0.9413905  0.05860949]
[0.5204112  0.47958887]
[0.4136231 0.5863769]
[0.94033664 0.05966333]
[0.5298066 0.4701934]
[0.3903169 0.6096831]
[0.9612994  0.03870057]
[0.47791487 0.52208513]
[0.34861732 0.6513827 ]
[0.9216808  0.07831914]
[0.49070495 0.50929505]
[0.20840752 0.7915925 ]
[0.934572   0.06542796]
[0.4728205 0.5271795]
[0.17458293 0.82541704]
[0.9607877  0.03921232]
[0.52366775 0.47633225]
[0.29136005 0.70864   ]
[0.9752382 0.0247618]
[0.5832294  0.41677058]
[0.2338518  0.76614815]
[0.9710742  0.02892572]
[0.56798524 0.43201473]
[0.22291732 0.7770827 ]
label: wave, preds: not_wave(18.27799467742443)
------------------------------------------------------------
[0.99678504 0.00321496]
[0.9863788  0.01362128]
[0.88939774 0.1106022 ]
[9.9961448e-01 3.8547977e-04]
[0.9974432  0.00255677]
[0.9693137  0.03068632]
[0.9964212  0.00357874]
[0.98329425 0.01670576]
[0.9477755  0.05222451]
[0.239924   0.76007605]
[0.26663187 0.7333681 ]
[0.0393635 0.9606365]
[5.7496663e-06 9.9999428e-01]
[4.976086e-05 9.999502e-01]
[5.9333233e-06 9.9999410e-01]
[2.0560077e-07 9.9999982e-01]
[3.5805915e-06 9.9999642e-01]
[1.8546935e-07 9.9999988e-01]
[3.9097272e-06 9.9999607e-01]
[7.268528e-06 9.999927e-01]
[1.8574822e-06 9.9999815e-01]
[1.1778534e-05 9.9998820e-01]
[3.4484556e-06 9.9999654e-01]
[1.4357183e-06 9.9999857e-01]
[2.1092133e-06 9.9999785e-01]
[2.4578142e-06 9.9999750e-01]
[6.161539e-06 9.999939e-01]
[9.7712677e-07 9.9999905e-01]
[1.0430857e-06 9.9999893e-01]
[2.0827158e-06 9.9999797e-01]
label: wave, preds: wave(20.68754682224244)
[0.3881711  0.61182886]
[5.9475744e-04 9.9940526e-01]
[1.2210129e-06 9.9999881e-01]
[0.46305642 0.53694355]
[0.001259   0.99874103]
[8.3846504e-07 9.9999917e-01]
[0.38608667 0.6139133 ]
[0.00133608 0.99866396]
[1.168655e-06 9.999988e-01]
[0.44435644 0.55564356]
[8.390238e-04 9.991610e-01]
[3.5479314e-07 9.9999964e-01]
[0.6657966  0.33420348]
[0.00333694 0.9966631 ]
[3.7605173e-06 9.9999619e-01]
[0.70524293 0.29475704]
[0.00793243 0.9920676 ]
[8.621041e-06 9.999914e-01]
[0.646297   0.35370305]
[0.00736304 0.9926369 ]
[3.4505933e-06 9.9999660e-01]
[0.8450305  0.15496953]
[0.01550427 0.98449576]
[1.7435905e-05 9.9998260e-01]
[0.7101799  0.28982005]
[0.033224   0.96677595]
[4.8789756e-05 9.9995124e-01]
[0.8414647 0.1585353]
[0.03472469 0.9652753 ]
[1.065882e-04 9.998934e-01]
label: wave, preds: wave(23.79801146686077)
[9.3750241e-06 9.9999064e-01]
[1.659686e-07 9.999999e-01]
[2.2789986e-06 9.9999774e-01]
[7.591802e-04 9.992409e-01]
[1.3307365e-08 1.0000000e+00]
[4.029713e-09 1.000000e+00]
[0.01456382 0.9854362 ]
[8.7161425e-08 9.9999988e-01]
[1.761095e-09 1.000000e+00]
[0.23023218 0.7697678 ]
[1.0051351e-05 9.9998999e-01]
[2.5816712e-07 9.9999970e-01]
[0.3291099 0.6708901]
[0.00378063 0.9962194 ]
[8.4646963e-05 9.9991536e-01]
[0.36397165 0.6360284 ]
[0.05153919 0.9484608 ]
[0.01531921 0.9846808 ]
[0.01293356 0.98706645]
[9.0529141e-04 9.9909467e-01]
[0.03993757 0.96006244]
[4.2580035e-05 9.9995738e-01]
[7.1691093e-06 9.9999285e-01]
[0.00193926 0.9980607 ]
[1.9716199e-05 9.9998027e-01]
[1.0256244e-05 9.9998975e-01]
[0.00309407 0.99690586]
[7.011553e-04 9.992989e-01]
[4.428528e-04 9.995572e-01]
[0.05105248 0.9489475 ]
label: wave, preds: wave(28.879531502723694)
[0.9855212  0.01447878]
[0.9853437  0.01465632]
[0.94121397 0.05878595]
[0.01422715 0.98577285]
[0.6280227  0.37197733]
[0.11223303 0.887767  ]
[5.0949524e-07 9.9999946e-01]
[4.0059068e-04 9.9959934e-01]
[0.00138571 0.9986143 ]
[1.0179903e-08 1.0000000e+00]
[2.1433578e-07 9.9999976e-01]
[2.0571955e-04 9.9979424e-01]
[3.205387e-10 1.000000e+00]
[1.4748613e-08 1.0000000e+00]
[1.1721886e-06 9.9999881e-01]
[9.155924e-11 1.000000e+00]
[6.058892e-08 1.000000e+00]
[2.780382e-07 9.999997e-01]
[4.323605e-11 1.000000e+00]
[1.9492385e-09 1.0000000e+00]
[2.217277e-09 1.000000e+00]
[3.3400568e-10 1.0000000e+00]
[2.6703134e-10 1.0000000e+00]
[1.3637591e-09 1.0000000e+00]
[9.9719585e-08 9.9999988e-01]
[8.717938e-09 1.000000e+00]
[1.5702054e-07 9.9999988e-01]
[5.15316e-08 1.00000e+00]
[2.8776233e-06 9.9999714e-01]
[6.730630e-06 9.999932e-01]
label: wave, preds: wave(26.331433988176286)
[0.28315517 0.7168448 ]
[1.7232835e-04 9.9982768e-01]
[0.00303631 0.99696374]
[0.2658577 0.7341423]
[1.7140866e-05 9.9998283e-01]
[2.1070214e-04 9.9978924e-01]
[0.22218598 0.77781403]
[1.4225240e-06 9.9999857e-01]
[1.4549418e-05 9.9998540e-01]
[0.2056228  0.79437727]
[4.2153505e-07 9.9999958e-01]
[2.9662722e-05 9.9997032e-01]
[0.2035475 0.7964525]
[5.5936920e-07 9.9999946e-01]
[5.6752269e-05 9.9994326e-01]
[0.26096526 0.73903465]
[3.5995033e-06 9.9999642e-01]
[3.7634934e-04 9.9962360e-01]
[0.2733751  0.72662485]
[2.6745608e-06 9.9999738e-01]
[1.9098977e-04 9.9980903e-01]
[0.25144902 0.748551  ]
[1.1200815e-06 9.9999893e-01]
[7.150700e-06 9.999929e-01]
[0.3084042 0.6915958]
[2.3178527e-06 9.9999774e-01]
[1.9331028e-06 9.9999809e-01]
[0.37130103 0.62869895]
[2.9422930e-05 9.9997056e-01]
[5.142356e-07 9.999995e-01]
label: wave, preds: wave(27.349980413913727)
[0.00472115 0.9952788 ]
[0.01909923 0.98090076]
[0.01255558 0.98744446]
[7.6210326e-06 9.9999237e-01]
[1.1136591e-04 9.9988860e-01]
[3.0240944e-05 9.9996972e-01]
[4.0935794e-07 9.9999958e-01]
[1.8141409e-06 9.9999821e-01]
[4.3498358e-07 9.9999958e-01]
[7.3904885e-06 9.9999261e-01]
[1.0697893e-06 9.9999893e-01]
[7.335533e-07 9.999993e-01]
[4.410870e-04 9.995589e-01]
[5.4186967e-06 9.9999452e-01]
[3.8806749e-05 9.9996126e-01]
[7.1412977e-04 9.9928588e-01]
[7.204870e-05 9.999279e-01]
[0.02172346 0.9782765 ]
[0.00394662 0.99605334]
[7.2956341e-04 9.9927044e-01]
[0.0869869 0.9130131]
[0.00361792 0.99638206]
[0.00145332 0.99854666]
[0.17936307 0.820637  ]
[0.08605529 0.9139447 ]
[0.08484831 0.9151516 ]
[0.68639123 0.31360874]
[0.2996239 0.7003761]
[0.37472254 0.62527746]
[0.6650553  0.33494473]
label: wave, preds: wave(27.467673748731613)
[0.72629356 0.27370647]
[0.41471824 0.5852818 ]
[0.20126235 0.79873765]
[0.8407329 0.1592671]
[0.146445 0.853555]
[0.14008546 0.85991454]
[0.83306676 0.16693327]
[0.17215031 0.8278497 ]
[0.01172136 0.9882787 ]
[0.7909712  0.20902883]
[0.09009048 0.9099095 ]
[0.0015337 0.9984663]
[0.74923635 0.25076365]
[0.07571176 0.9242882 ]
[7.2932344e-05 9.9992704e-01]
[0.69678926 0.30321074]
[0.05076158 0.9492384 ]
[7.868475e-05 9.999213e-01]
[0.5772944 0.4227056]
[0.06472976 0.9352703 ]
[7.3437535e-05 9.9992657e-01]
[0.85548437 0.1445156 ]
[0.19601548 0.80398446]
[2.5457729e-04 9.9974537e-01]
[0.9208801  0.07911988]
[0.36338553 0.63661444]
[0.00132006 0.99868   ]
[0.83615196 0.16384807]
[0.39544302 0.6045569 ]
[0.00254107 0.99745893]
label: wave, preds: wave(19.8447043672204)
[0.01366485 0.98633516]
[0.00117128 0.9988287 ]
[0.02777898 0.972221  ]
[0.02549953 0.97450054]
[0.00141586 0.9985841 ]
[0.04110582 0.95889413]
[0.01525396 0.984746  ]
[0.00355523 0.99644476]
[0.02285835 0.9771417 ]
[0.00509212 0.99490786]
[3.508302e-04 9.996491e-01]
[0.01266316 0.9873369 ]
[0.00863338 0.9913666 ]
[5.8035972e-04 9.9941957e-01]
[0.02259832 0.9774016 ]
[0.03879132 0.9612087 ]
[5.4793997e-04 9.9945199e-01]
[0.04683239 0.95316756]
[0.04583262 0.95416737]
[8.6008583e-04 9.9913985e-01]
[0.0678746 0.9321254]
[0.06590942 0.9340906 ]
[0.00208135 0.9979186 ]
[0.05823889 0.9417611 ]
[0.09669752 0.90330243]
[0.00283349 0.9971665 ]
[0.04634465 0.95365536]
[0.14276454 0.85723543]
[0.00367674 0.9963232 ]
[0.07160565 0.9283943 ]
label: wave, preds: wave(29.10688614845276)
[1.2347223e-07 9.9999988e-01]
[3.044625e-08 1.000000e+00]
[2.1497186e-07 9.9999976e-01]
[8.9589150e-07 9.9999917e-01]
[2.7677682e-08 1.0000000e+00]
[3.6408778e-07 9.9999964e-01]
[3.9797246e-06 9.9999601e-01]
[6.591617e-08 1.000000e+00]
[7.6166174e-07 9.9999923e-01]
[6.634550e-06 9.999933e-01]
[6.256489e-08 1.000000e+00]
[1.1529946e-06 9.9999887e-01]
[6.5793197e-06 9.9999344e-01]
[5.4259033e-07 9.9999946e-01]
[2.7708213e-06 9.9999726e-01]
[1.1998376e-06 9.9999881e-01]
[2.7433879e-07 9.9999976e-01]
[4.410825e-06 9.999956e-01]
[7.982713e-06 9.999920e-01]
[8.608126e-08 1.000000e+00]
[1.05195095e-05 9.99989450e-01]
[7.927623e-06 9.999921e-01]
[4.0443663e-07 9.9999964e-01]
[9.0025778e-06 9.9999106e-01]
[2.5379675e-05 9.9997455e-01]
[1.0442783e-05 9.9998963e-01]
[1.8720377e-05 9.9998122e-01]
[9.3604749e-06 9.9999064e-01]
[1.8678217e-06 9.9999815e-01]
[1.6830098e-05 9.9998313e-01]
label: wave, preds: wave(29.999851763248444)
[0.36395657 0.6360434 ]
[4.660886e-07 9.999995e-01]
[5.0944507e-08 1.0000000e+00]
[0.38221055 0.61778945]
[3.2114778e-07 9.9999964e-01]
[5.1343406e-08 1.0000000e+00]
[0.3255088  0.67449117]
[7.9224731e-07 9.9999917e-01]
[3.8794063e-08 1.0000000e+00]
[0.31682596 0.683174  ]
[1.5445620e-06 9.9999845e-01]
[4.881034e-09 1.000000e+00]
[0.3696274  0.63037264]
[5.5586765e-06 9.9999446e-01]
[8.851067e-09 1.000000e+00]
[0.4372211 0.5627789]
[5.7220455e-05 9.9994272e-01]
[1.133857e-08 1.000000e+00]
[0.5280729  0.47192708]
[8.028530e-04 9.991971e-01]
[4.9467683e-08 9.9999994e-01]
[0.57236373 0.42763627]
[0.00850631 0.9914937 ]
[3.2807674e-07 9.9999964e-01]
[0.90303075 0.09696927]
[0.03300534 0.96699464]
[2.3944251e-06 9.9999756e-01]
[0.9859833  0.01401672]
[0.22332081 0.77667916]
[1.0284032e-04 9.9989712e-01]
label: wave, preds: wave(24.549391772598028)
[0.6150583  0.38494164]
[0.5020648 0.4979352]
[0.6469684  0.35303155]
[0.4018819 0.5981181]
[0.02490283 0.9750972 ]
[0.08529144 0.9147085 ]
[0.28065655 0.7193435 ]
[6.2025420e-04 9.9937975e-01]
[8.3688076e-04 9.9916315e-01]
[0.27623093 0.72376907]
[7.7957280e-05 9.9992204e-01]
[1.850941e-04 9.998149e-01]
[0.26840356 0.73159647]
[1.4036479e-05 9.9998599e-01]
[3.7804533e-05 9.9996221e-01]
[0.22233234 0.77766764]
[6.4885376e-06 9.9999356e-01]
[1.4303926e-05 9.9998569e-01]
[0.2262293 0.7737707]
[2.1699934e-06 9.9999785e-01]
[2.0762063e-06 9.9999797e-01]
[0.26318944 0.73681056]
[1.227194e-04 9.998773e-01]
[1.4798844e-05 9.9998522e-01]
[0.43145704 0.56854296]
[0.00970457 0.99029547]
[1.0978713e-04 9.9989021e-01]
[0.8093151  0.19068494]
[0.24620008 0.7538    ]
[0.03657707 0.9634229 ]
label: wave, preds: wave(24.651492208242416)
[1.922897e-05 9.999807e-01]
[1.0241807e-06 9.9999893e-01]
[2.5460402e-06 9.9999744e-01]
[8.7018606e-07 9.9999911e-01]
[2.3206386e-08 1.0000000e+00]
[1.820369e-07 9.999998e-01]
[2.218824e-05 9.999778e-01]
[7.668888e-07 9.999992e-01]
[4.5465576e-06 9.9999547e-01]
[3.3677421e-07 9.9999964e-01]
[1.9956898e-08 1.0000000e+00]
[2.5455373e-07 9.9999976e-01]
[1.0176752e-06 9.9999899e-01]
[9.356002e-08 9.999999e-01]
[5.6315776e-06 9.9999440e-01]
[1.8482773e-07 9.9999982e-01]
[1.7095185e-07 9.9999988e-01]
[6.2891395e-06 9.9999368e-01]
[2.3287243e-06 9.9999762e-01]
[4.686771e-07 9.999995e-01]
[4.957983e-06 9.999950e-01]
[1.48953495e-05 9.99985099e-01]
[1.6410879e-06 9.9999839e-01]
[4.3403097e-06 9.9999565e-01]
[3.865365e-05 9.999613e-01]
[5.4272223e-06 9.9999452e-01]
[1.3837836e-05 9.9998617e-01]
[1.0490449e-04 9.9989510e-01]
[5.0664414e-05 9.9994934e-01]
[2.9265706e-04 9.9970728e-01]
label: wave, preds: wave(29.999399542808533)
[0.08389223 0.9161078 ]
[1.3856311e-07 9.9999988e-01]
[8.328949e-11 1.000000e+00]
[0.0340165  0.96598345]
[4.2362775e-08 9.9999994e-01]
[5.732051e-12 1.000000e+00]
[0.03941658 0.96058345]
[1.3521044e-08 1.0000000e+00]
[4.072879e-12 1.000000e+00]
[0.02742451 0.9725755 ]
[6.0717966e-08 9.9999994e-01]
[1.0954773e-11 1.0000000e+00]
[0.02301343 0.9769866 ]
[1.00524915e-07 9.99999881e-01]
[2.2128768e-10 1.0000000e+00]
[0.06669321 0.9333068 ]
[2.4329748e-07 9.9999976e-01]
[8.981944e-11 1.000000e+00]
[0.09243709 0.90756285]
[3.3803476e-06 9.9999660e-01]
[1.4206535e-09 1.0000000e+00]
[0.08141968 0.9185804 ]
[8.866709e-06 9.999911e-01]
[9.737248e-09 1.000000e+00]
[0.07750461 0.92249537]
[1.1948353e-05 9.9998808e-01]
[2.9879082e-08 1.0000000e+00]
[0.10165246 0.89834756]
[1.2177164e-05 9.9998784e-01]
[1.687647e-08 1.000000e+00]
label: wave, preds: wave(29.372492790222168)
[0.00355022 0.99644977]
[0.00217494 0.997825  ]
[0.05931126 0.9406887 ]
[0.0032822  0.99671775]
[0.00401942 0.9959806 ]
[0.16777079 0.8322292 ]
[0.00696591 0.993034  ]
[0.00437269 0.99562734]
[0.1631648 0.8368352]
[0.00694914 0.9930508 ]
[0.00950038 0.9904996 ]
[0.11481822 0.8851817 ]
[0.00439799 0.995602  ]
[0.00786911 0.99213094]
[0.0490241 0.9509759]
[0.00332457 0.99667543]
[0.03116516 0.9688348 ]
[0.08776007 0.9122399 ]
[0.00126211 0.99873793]
[0.01465615 0.9853439 ]
[0.06221449 0.9377855 ]
[7.156136e-04 9.992844e-01]
[0.02731844 0.97268164]
[0.13016506 0.8698349 ]
[4.9596274e-04 9.9950397e-01]
[0.00462834 0.99537164]
[0.03951803 0.960482  ]
[8.843662e-04 9.991156e-01]
[0.01372018 0.98627985]
[0.07832552 0.92167443]
label: wave, preds: wave(28.896674513816833)
accuracy: 89.3130
avg time / video: 4.820s, avg time / clips: 160.67 ms
